Well1_Depth,Well1_RHOB,Well2_Depth,Well2_RHOB,Well3_Depth,Well3_RHOB
3186.684,2.2059,3322.6248,2.2034,3131.6676,2.2344
3186.8364,2.2047,3322.7772,2.2062,3131.82,2.2334
3186.9888,2.2069,3322.9296,2.2227,3131.9724,2.2306
3187.1412,2.207,3323.082,2.2534,3132.1248,2.2292
3187.2936,2.2023,3323.2344,2.2835,3132.2772,2.2306
3187.446,2.2015,3323.3868,2.3098,3132.4296,2.2333
3187.5984,2.2061,3323.5392,2.3279,3132.582,2.2358
3187.7508,2.2104,3323.6916,2.3355,3132.7344,2.2343
3187.9032,2.2123,3323.844,2.3371,3132.8868,2.2315
3188.0556,2.211,3323.9964,2.3394,3133.0392,2.2212
3188.208,2.211,3324.1488,2.3554,3133.1916,2.2212
3188.3604,2.2133,3324.3012,2.3818,3133.344,2.2244
3188.5128,2.2164,3324.4536,2.4039,3133.4964,2.2259
3188.6652,2.2091,3324.606,2.4191,3133.6488,2.2246
3188.8176,2.2051,3324.7584,2.4318,3133.8012,2.2191
3188.97,2.2064,3324.9108,2.4463,3133.9536,2.2158
3189.1224,2.2115,3325.0632,2.4523,3134.106,2.2172
3189.2748,2.2131,3325.2156,2.4148,3134.2584,2.2185
3189.4272,2.2098,3325.368,2.3818,3134.4108,2.2198
3189.5796,2.2026,3325.5204,2.3563,3134.5632,2.2221
3189.732,2.1952,3325.6728,2.3424,3134.7156,2.2245
3189.8844,2.1885,3325.8252,2.3276,3134.868,2.2227
3190.0368,2.1892,3325.9776,2.3178,3135.0204,2.2198
3190.1892,2.1952,3326.13,2.3032,3135.1728,2.2205
3190.3416,2.2006,3326.2824,2.2857,3135.3252,2.2204
3190.494,2.2073,3326.4348,2.2719,3135.4776,2.2211
3190.6464,2.2148,3326.5872,2.2632,3135.63,2.2224
3190.7988,2.2222,3326.7396,2.2524,3135.7824,2.2211
3190.9512,2.2272,3326.892,2.2446,3135.9348,2.2211
3191.1036,2.2232,3327.0444,2.2312,3136.0872,2.2204
3191.256,2.2168,3327.1968,2.2299,3136.2396,2.2217
3191.4084,2.2132,3327.3492,2.2392,3136.392,2.2237
3191.5608,2.2132,3327.5016,2.2638,3136.5444,2.2208
3191.7132,2.2146,3327.654,2.2992,3136.6968,2.2239
3191.8656,2.2179,3327.8064,2.3311,3136.8492,2.2286
3192.018,2.2219,3327.9588,2.3238,3137.0016,2.2297
3192.1704,2.2233,3328.1112,2.2868,3137.154,2.2316
3192.3228,2.2219,3328.2636,2.2553,3137.3064,2.2337
3192.4752,2.2206,3328.416,2.258,3137.4588,2.2351
3192.6276,2.2229,3328.5684,2.2718,3137.6112,2.2357
3192.78,2.2273,3328.7208,2.2879,3137.7636,2.2377
3192.9324,2.23,3328.8732,2.294,3137.916,2.2391
3193.0848,2.2247,3329.0256,2.2845,3138.0684,2.2376
3193.2372,2.2209,3329.178,2.2695,3138.2208,2.2354
3193.3896,2.2189,3329.3304,2.2767,3138.3732,2.2277
3193.542,2.2156,3329.4828,2.298,3138.5256,2.2364
3193.6944,2.2103,3329.6352,2.33,3138.678,2.243
3193.8468,2.2025,3329.7876,2.3648,3138.8304,2.2457
3193.9992,2.1944,3329.94,2.3688,3138.9828,2.2359
3194.1516,2.1858,3330.0924,2.3526,3139.1352,2.2297
3194.304,2.1866,3330.2448,2.3354,3139.2876,2.2296
3194.4564,2.1913,3330.3972,2.3275,3139.44,2.2356
3194.6088,2.1935,3330.5496,2.3199,3139.5924,2.2369
3194.7612,2.1915,3330.702,2.3099,3139.7448,2.2296
3194.9136,2.1875,3330.8544,2.3048,3139.8972,2.2094
3195.066,2.1835,3331.0068,2.3028,3140.0496,2.1882
3195.2184,2.1855,3331.1592,2.2968,3140.202,2.1774
3195.3708,2.1889,3331.3116,2.2821,3140.3544,2.1787
3195.5232,2.1935,3331.464,2.2626,3140.5068,2.1811
3195.6756,2.1981,3331.6164,2.2449,3140.6592,2.1833
3195.828,2.2008,3331.7688,2.2296,3140.8116,2.1866
3195.9804,2.2008,3331.9212,2.2208,3140.964,2.199
3196.1328,2.2008,3332.0736,2.2168,3141.1164,2.1992
3196.2852,2.1995,3332.226,2.2108,3141.2688,2.2126
3196.4376,2.1955,3332.3784,2.2008,3141.4212,2.2219
3196.59,2.1871,3332.5308,2.1873,3141.5736,2.2285
3196.7424,2.1822,3332.6832,2.1748,3141.726,2.2339
3196.8948,2.1835,3332.8356,2.1717,3141.8784,2.2325
3197.0472,2.1895,3332.988,2.1757,3142.0308,2.2331
3197.1996,2.1959,3333.1404,2.1823,3142.1832,2.2353
3197.352,2.2005,3333.2928,2.1827,3142.3356,2.2475
3197.5044,2.2059,3333.4452,2.1765,3142.488,2.2702
3197.6568,2.2099,3333.5976,2.1763,3142.6404,2.288
3197.8092,2.2139,3333.75,2.1805,3142.7928,2.2925
3197.9616,2.2176,3333.9024,2.2055,3142.9452,2.2715
3198.114,2.2232,3334.0548,2.2281,3143.0976,2.2561
3198.2664,2.2275,3334.2072,2.2562,3143.25,2.2496
3198.4188,2.2294,3334.3596,2.2941,3143.4024,2.2452
3198.5712,2.2294,3334.512,2.3144,3143.5548,2.2488
3198.7236,2.2301,3334.6644,2.3339,3143.7072,2.2501
3198.876,2.2294,3334.8168,2.3666,3143.8596,2.2481
3199.0284,2.2235,3334.9692,2.3924,3144.012,2.241
3199.1808,2.2118,3335.1216,2.371,3144.1644,2.2254
3199.3332,2.1995,3335.274,2.3435,3144.3168,2.2164
3199.4856,2.1924,3335.4264,2.3219,3144.4692,2.2098
3199.638,2.1877,3335.5788,2.307,3144.6216,2.2126
3199.7904,2.1855,3335.7312,2.3027,3144.774,2.2218
3199.9428,2.1867,3335.8836,2.3135,3144.9264,2.2319
3200.0952,2.1921,3336.036,2.3194,3145.0788,2.2412
3200.2476,2.1975,3336.1884,2.3181,3145.2312,2.2471
3200.4,2.1962,3336.3408,2.3213,3145.3836,2.2471
3200.5524,2.1902,3336.4932,2.324,3145.536,2.2443
3200.7048,2.1855,3336.6456,2.3222,3145.6884,2.243
3200.8572,2.1848,3336.798,2.3261,3145.8408,2.2409
3201.0096,2.1869,3336.9504,2.3362,3145.9932,2.2382
3201.162,2.1905,3337.1028,2.3503,3146.1456,2.2343
3201.3144,2.1986,3337.2552,2.3532,3146.298,2.2303
3201.4668,2.2029,3337.4076,2.3576,3146.4504,2.2316
3201.6192,2.2101,3337.56,2.3638,3146.6028,2.2397
3201.7716,2.2183,3337.7124,2.3712,3146.7552,2.2498
3201.924,2.2288,3337.8648,2.365,3146.9076,2.2476
3202.0764,2.2395,3338.0172,2.3591,3147.06,2.2362
3202.2288,2.2428,3338.1696,2.3484,3147.2124,2.2219
3202.3812,2.2388,3338.322,2.3451,3147.3648,2.2091
3202.5336,2.2243,3338.4744,2.3478,3147.5172,2.2001
3202.686,2.2067,3338.6268,2.345,3147.6696,2.2054
3202.8384,2.1927,3338.7792,2.3399,3147.822,2.2147
3202.9908,2.1849,3338.9316,2.3413,3147.9744,2.2251
3203.1432,2.1883,3339.084,2.3367,3148.1268,2.2288
3203.2956,2.196,3339.2364,2.3248,3148.2792,2.2282
3203.448,2.2035,3339.3888,2.3114,3148.4316,2.2286
3203.6004,2.2116,3339.5412,2.3054,3148.584,2.2346
3203.7528,2.2156,3339.6936,2.3068,3148.7364,2.2411
3203.9052,2.218,3339.846,2.3075,3148.8888,2.2431
3204.0576,2.2202,3339.9984,2.3022,3149.0412,2.2412
3204.21,2.2202,3340.1508,2.3051,3149.1936,2.2392
3204.3624,2.2196,3340.3032,2.3189,3149.346,2.2406
3204.5148,2.2222,3340.4556,2.3075,3149.4984,2.2446
3204.6672,2.2242,3340.608,2.27,3149.6508,2.2507
3204.8196,2.2216,3340.7604,2.2505,3149.8032,2.2517
3204.972,2.2101,3340.9128,2.2641,3149.9556,2.2504
3205.1244,2.2005,3341.0652,2.3224,3150.108,2.2504
3205.2768,2.1963,3341.2176,2.3757,3150.2604,2.2447
3205.4292,2.1963,3341.37,2.3838,3150.4128,2.2399
3205.5816,2.1963,3341.5224,2.3449,3150.5652,2.234
3205.734,2.193,3341.6748,2.3095,3150.7176,2.2185
3205.8864,2.1903,3341.8272,2.2875,3150.87,2.2089
3206.0388,2.1903,3341.9796,2.2754,3151.0224,2.2209
3206.1912,2.2007,3342.132,2.2816,3151.1748,2.2436
3206.3436,2.2134,3342.2844,2.2875,3151.3272,2.2803
3206.496,2.2223,3342.4368,2.2968,3151.4796,2.2862
3206.6484,2.2223,3342.5892,2.2974,3151.632,2.2714
3206.8008,2.219,3342.7416,2.2912,3151.7844,2.2466
3206.9532,2.2163,3342.894,2.2791,3151.9368,2.232
3207.1056,2.215,3343.0464,2.2577,3152.0892,2.2322
3207.258,2.215,3343.1988,2.2429,3152.2416,2.2401
3207.4104,2.2156,3343.3512,2.2184,3152.394,2.2489
3207.5628,2.2163,3343.5036,2.1924,3152.5464,2.2542
3207.7152,2.2197,3343.656,2.1581,3152.6988,2.2618
3207.8676,2.2281,3343.8084,2.1472,3152.8512,2.2638
3208.02,2.2485,3343.9608,2.1378,3153.0036,2.2612
3208.1724,2.2644,3344.1132,2.1313,3153.156,2.257
3208.3248,2.2795,3344.2656,2.1266,3153.3084,2.2517
3208.4772,2.2814,3344.418,2.1249,3153.4608,2.2616
3208.6296,2.2814,3344.5704,2.1227,3153.6132,2.2893
3208.782,2.2821,3344.7228,2.1229,3153.7656,2.314
3208.9344,2.2711,3344.8752,2.123,3153.918,2.3439
3209.0868,2.2481,3345.0276,2.13,3154.0704,2.374
3209.2392,2.2223,3345.18,2.1377,3154.2228,2.3722
3209.3916,2.2029,3345.3324,2.1491,3154.3752,2.3573
3209.544,2.1949,3345.4848,2.1589,3154.5276,2.3344
3209.6964,2.1981,3345.6372,2.1633,3154.68,2.3445
3209.8488,2.2015,3345.7896,2.1657,3154.8324,2.3659
3210.0012,2.2069,3345.942,2.1712,3154.9848,2.3711
3210.1536,2.2102,3346.0944,2.1699,3155.1372,2.343
3210.306,2.2102,3346.2468,2.1679,3155.2896,2.2527
3210.4584,2.2095,3346.3992,2.162,3155.442,2.2118
3210.6108,2.2132,3346.5516,2.1601,3155.5944,2.1945
3210.7632,2.2258,3346.704,2.162,3155.7468,2.203
3210.9156,2.242,3346.8564,2.1549,3155.8992,2.209
3211.068,2.2494,3347.0088,2.1474,3156.0516,2.215
3211.2204,2.2434,3347.1612,2.1367,3156.204,2.2102
3211.3728,2.2308,3347.3136,2.121,3156.3564,2.1979
3211.5252,2.2215,3347.466,2.1244,3156.5088,2.1864
3211.6776,2.2195,3347.6184,2.139,3156.6612,2.1981
3211.83,2.2201,3347.7708,2.1645,3156.8136,2.2123
3211.9824,2.2228,3347.9232,2.1809,3156.966,2.2383
3212.1348,2.2304,3348.0756,2.2138,3157.1184,2.222
3212.2872,2.2492,3348.228,2.2599,3157.2708,2.1702
3212.4396,2.2714,3348.3804,2.2732,3157.4232,2.1614
3212.592,2.2646,3348.5328,2.2835,3157.5756,2.157
3212.7444,2.2475,3348.6852,2.2742,3157.728,2.1644
3212.8968,2.239,3348.8376,2.2421,3157.8804,2.1737
3213.0492,2.287,3348.99,2.2287,3158.0328,2.1818
3213.2016,2.3106,3349.1424,2.2248,3158.1852,2.1878
3213.354,2.3641,3349.2948,2.2433,3158.3376,2.1949
3213.5064,2.3876,3349.4472,2.2843,3158.49,2.2003
3213.6588,2.3978,3349.5996,2.3274,3158.6424,2.2052
3213.8112,2.3991,3349.752,2.338,3158.7948,2.2146
3213.9636,2.392,3349.9044,2.3278,3158.9472,2.2166
3214.116,2.3356,3350.0568,2.3153,3159.0996,2.2086
3214.2684,2.2699,3350.2092,2.3093,3159.252,2.1984
3214.4208,2.2259,3350.3616,2.3081,3159.4044,2.1871
3214.5732,2.2022,3350.514,2.3053,3159.5568,2.185
3214.7256,2.1956,3350.6664,2.3029,3159.7092,2.193
3214.878,2.1866,3350.8188,2.303,3159.8616,2.2016
3215.0304,2.1751,3350.9712,2.304,3160.014,2.2083
3215.1828,2.168,3351.1236,2.3077,3160.1664,2.2004
3215.3352,2.1656,3351.276,2.3111,3160.3188,2.1917
3215.4876,2.1671,3351.4284,2.3166,3160.4712,2.1868
3215.64,2.1735,3351.5808,2.324,3160.6236,2.1861
3215.7924,2.1802,3351.7332,2.3373,3160.776,2.19
3215.9448,2.1818,3351.8856,2.3346,3160.9284,2.1934
3216.0972,2.1791,3352.038,2.3173,3161.0808,2.2
3216.2496,2.1712,3352.1904,2.2588,3161.2332,2.2034
3216.402,2.1629,3352.3428,2.1859,3161.3856,2.2051
3216.5544,2.1589,3352.4952,2.0869,3161.538,2.2074
3216.7068,2.1576,3352.6476,2.0158,3161.6904,2.21
3216.8592,2.1569,3352.8,1.95,3161.8428,2.2111
3217.0116,2.1578,3352.9524,1.9755,3161.9952,2.2127
3217.164,2.1499,3353.1048,2.0661,3162.1476,2.2117
3217.3164,2.1409,3353.2572,2.1711,3162.3,2.2069
3217.4688,2.1363,3353.4096,2.2738,3162.4524,2.2018
3217.6212,2.1393,3353.562,2.3285,3162.6048,2.2011
3217.7736,2.1461,3353.7144,2.3839,3162.7572,2.2011
3217.926,2.1503,3353.8668,2.3727,3162.9096,2.2018
3218.0784,2.1548,3354.0192,2.314,3163.062,2.2044
3218.2308,2.1615,3354.1716,2.276,3163.2144,2.2044
3218.3832,2.1764,3354.324,2.2595,3163.3668,2.2043
3218.5356,2.1937,3354.4764,2.2342,3163.5192,2.2003
3218.688,2.2095,3354.6288,2.2247,3163.6716,2.201
3218.8404,2.2102,3354.7812,2.2377,3163.824,2.1996
3218.9928,2.2067,3354.9336,2.2568,3163.9764,2.2002
3219.1452,2.2015,3355.086,2.2848,3164.1288,2.2009
3219.2976,2.1962,3355.2384,2.2971,3164.2812,2.2077
3219.45,2.1935,3355.3908,2.293,3164.4336,2.2125
3219.6024,2.1962,3355.5432,2.2844,3164.586,2.2143
3219.7548,2.1988,3355.6956,2.2666,3164.7384,2.2182
3219.9072,2.2007,3355.848,2.2486,3164.8908,2.2232
3220.0596,2.202,3356.0004,2.2321,3165.0432,2.2215
3220.212,2.2074,3356.1528,2.2347,3165.1956,2.2238
3220.3644,2.2135,3356.3052,2.2569,3165.348,2.2416
3220.5168,2.2182,3356.4576,2.2942,3165.5004,2.2831
3220.6692,2.2229,3356.61,2.3206,3165.6528,2.3607
3220.8216,2.2283,3356.7624,2.3153,3165.8052,2.4129
3220.974,2.2321,3356.9148,2.3027,3165.9576,2.449
3221.1264,2.2281,3357.0672,2.2824,3166.11,2.3934
3221.2788,2.2232,3357.2196,2.2658,3166.2624,2.3479
3221.4312,2.2228,3357.372,2.2603,3166.4148,2.3158
3221.5836,2.2257,3357.5244,2.2706,3166.5672,2.3166
3221.736,2.2281,3357.6768,2.2817,3166.7196,2.3374
3221.8884,2.2189,3357.8292,2.2822,3166.872,2.3514
3222.0408,2.2077,3357.9816,2.2729,3167.0244,2.3529
3222.1932,2.2004,3358.134,2.2455,3167.1768,2.3516
3222.3456,2.1962,3358.2864,2.2157,3167.3292,2.3607
3222.498,2.1922,3358.4388,2.1789,3167.4816,2.3965
3222.6504,2.1915,3358.5912,2.1556,3167.634,2.446
3222.8028,2.1958,3358.7436,2.1517,3167.7864,2.4634
3222.9552,2.2015,3358.896,2.1611,3167.9388,2.446
3223.1076,2.2106,3359.0484,2.1638,3168.0912,2.4099
3223.26,2.2192,3359.2008,2.1564,3168.2436,2.3935
3223.4124,2.2248,3359.3532,2.1506,3168.396,2.3783
3223.5648,2.2215,3359.5056,2.1563,3168.5484,2.3598
3223.7172,2.2135,3359.658,2.1736,3168.7008,2.3523
3223.8696,2.2095,3359.8104,2.2039,3168.8532,2.3601
3224.022,2.2221,3359.9628,2.2361,3169.0056,2.3808
3224.1744,2.2268,3360.1152,2.2295,3169.158,2.3913
3224.3268,2.2181,3360.2676,2.2221,3169.3104,2.3989
3224.4792,2.203,3360.42,2.2003,3169.4628,2.3948
3224.6316,2.1938,3360.5724,2.193,3169.6152,2.396
3224.784,2.1961,3360.7248,2.1877,3169.7676,2.3961
3224.9364,2.2042,3360.8772,2.1997,3169.92,2.3961
3225.0888,2.2216,3361.0296,2.1969,3170.0724,2.3934
3225.2412,2.2508,3361.182,2.1852,3170.2248,2.3947
3225.3936,2.2697,3361.3344,2.1881,3170.3772,2.3947
3225.546,2.2794,3361.4868,2.1957,3170.5296,2.3975
3225.6984,2.2557,3361.6392,2.2017,3170.682,2.4007
3225.8508,2.2285,3361.7916,2.2041,3170.8344,2.4074
3226.0032,2.2008,3361.944,2.2084,3170.9868,2.4134
3226.1556,2.1917,3362.0964,2.2194,3171.1392,2.4167
3226.308,2.1876,3362.2488,2.2415,3171.2916,2.4101
3226.4604,2.1837,3362.4012,2.2544,3171.444,2.405
3226.6128,2.1839,3362.5536,2.2766,3171.5964,2.4027
3226.7652,2.1884,3362.706,2.3001,3171.7488,2.4026
3226.9176,2.192,3362.8584,2.3025,3171.9012,2.3993
3227.07,2.1931,3363.0108,2.3106,3172.0536,2.3705
3227.2224,2.1965,3363.1632,2.3399,3172.206,2.3431
3227.3748,2.2022,3363.3156,2.3693,3172.3584,2.3221
3227.5272,2.2096,3363.468,2.3966,3172.5108,2.317
3227.6796,2.2136,3363.6204,2.3967,3172.6632,2.3222
3227.832,2.2158,3363.7728,2.3734,3172.8156,2.3269
3227.9844,2.2218,3363.9252,2.3422,3172.968,2.3256
3228.1368,2.2271,3364.0776,2.3309,3173.1204,2.3314
3228.2892,2.2166,3364.23,2.325,3173.2728,2.3377
3228.4416,2.2022,3364.3824,2.327,3173.4252,2.3354
3228.594,2.194,3364.5348,2.3543,3173.5776,2.3194
3228.7464,2.1999,3364.6872,2.4331,3173.73,2.3092
3228.8988,2.2066,3364.8396,2.491,3173.8824,2.304
3229.0512,2.208,3364.992,2.5037,3174.0348,2.308
3229.2036,2.2027,3365.1444,2.4303,3174.1872,2.3251
3229.356,2.1981,3365.2968,2.3669,3174.3396,2.353
3229.5084,2.1954,3365.4492,2.3235,3174.492,2.3716
3229.6608,2.1894,3365.6016,2.328,3174.6444,2.3848
3229.8132,2.1842,3365.754,2.3342,3174.7968,2.3934
3229.9656,2.1808,3365.9064,2.3363,3174.9492,2.3971
3230.118,2.1775,3366.0588,2.3359,3175.1016,2.3932
3230.2704,2.1762,3366.2112,2.3311,3175.254,2.3749
3230.4228,2.1776,3366.3636,2.3352,3175.4064,2.3146
3230.5752,2.1829,3366.516,2.3664,3175.5588,2.2535
3230.7276,2.1937,3366.6684,2.3994,3175.7112,2.2148
3230.88,2.2051,3366.8208,2.4199,3175.8636,2.2133
3231.0324,2.2115,3366.9732,2.4124,3176.016,2.2364
3231.1848,2.212,3367.1256,2.3862,3176.1684,2.2565
3231.3372,2.2069,3367.278,2.3634,3176.3208,2.2665
3231.4896,2.2003,3367.4304,2.3629,3176.4732,2.2644
3231.642,2.2003,3367.5828,2.3644,3176.6256,2.27
3231.7944,2.2027,3367.7352,2.3676,3176.778,2.2791
3231.9468,2.2063,3367.8876,2.3717,3176.9304,2.2787
3232.0992,2.2122,3368.04,2.3737,3177.0828,2.2414
3232.2516,2.2209,3368.1924,2.3671,3177.2352,2.1968
3232.404,2.227,3368.3448,2.3636,3177.3876,2.1692
3232.5564,2.2158,3368.4972,2.3899,3177.54,2.1772
3232.7088,2.2014,3368.6496,2.4546,3177.6924,2.2128
3232.8612,2.1918,3368.802,2.5059,3177.8448,2.272
3233.0136,2.1759,3368.9544,2.5402,3177.9972,2.2972
3233.166,2.1654,3369.1068,2.5416,3178.1496,2.317
3233.3184,2.1593,3369.2592,2.5265,3178.302,2.3344
3233.4708,2.1642,3369.4116,2.4694,3178.4544,2.3432
3233.6232,2.1811,3369.564,2.3977,3178.6068,2.3254
3233.7756,2.2067,3369.7164,2.3512,3178.7592,2.2952
3233.928,2.2292,3369.8688,2.3303,3178.9116,2.2538
3234.0804,2.2532,3370.0212,2.3246,3179.064,2.2317
3234.2328,2.2571,3370.1736,2.3187,3179.2164,2.212
3234.3852,2.2565,3370.326,2.3004,3179.3688,2.1942
3234.5376,2.2513,3370.4784,2.263,3179.5212,2.1606
3234.69,2.2435,3370.6308,2.2491,3179.6736,2.1463
3234.8424,2.2388,3370.7832,2.2695,3179.826,2.1427
3234.9948,2.2425,3370.9356,2.3074,3179.9784,2.1408
3235.1472,2.248,3371.088,2.3143,3180.1308,2.1391
3235.2996,2.2499,3371.2404,2.3127,3180.2832,2.1429
3235.452,2.2447,3371.3928,2.3069,3180.4356,2.1614
3235.6044,2.2387,3371.5452,2.3047,3180.588,2.1921
3235.7568,2.2348,3371.6976,2.3113,3180.7404,2.2224
3235.9092,2.2327,3371.85,2.3243,3180.8928,2.248
3236.0616,2.2262,3372.0024,2.3408,3181.0452,2.2552
3236.214,2.2196,3372.1548,2.3615,3181.1976,2.2694
3236.3664,2.2221,3372.3072,2.3795,3181.35,2.2834
3236.5188,2.2316,3372.4596,2.3725,3181.5024,2.2781
3236.6712,2.2375,3372.612,2.3382,3181.6548,2.2492
3236.8236,2.2301,3372.7644,2.3268,3181.8072,2.2087
3236.976,2.2215,3372.9168,2.3324,3181.9596,2.2011
3237.1284,2.2183,3373.0692,2.3629,3182.112,2.2038
3237.2808,2.225,3373.2216,2.3773,3182.2644,2.2151
3237.4332,2.2375,3373.374,2.3909,3182.4168,2.1912
3237.5856,2.2484,3373.5264,2.4026,3182.5692,2.17
3237.738,2.2509,3373.6788,2.4,3182.7216,2.1708
3237.8904,2.2492,3373.8312,2.3772,3182.874,2.2116
3238.0428,2.2435,3373.9836,2.3505,3183.0264,2.2481
3238.1952,2.2353,3374.136,2.3239,3183.1788,2.2885
3238.3476,2.2281,3374.2884,2.3056,3183.3312,2.2668
3238.5,2.2222,3374.4408,2.2716,3183.4836,2.2412
3238.6524,2.2165,3374.5932,2.2695,3183.636,2.261
3238.8048,2.2123,3374.7456,2.2823,3183.7884,2.3061
3238.9572,2.2105,3374.898,2.3077,3183.9408,2.3192
3239.1096,2.2105,3375.0504,2.3103,3184.0932,2.3166
3239.262,2.2132,3375.2028,2.2992,3184.2456,2.301
3239.4144,2.222,3375.3552,2.2799,3184.398,2.2893
3239.5668,2.2418,3375.5076,2.2344,3184.5504,2.2879
3239.7192,2.26,3375.66,2.1781,3184.7028,2.2986
3239.8716,2.287,3375.8124,2.1276,3184.8552,2.3182
3240.024,2.3105,3375.9648,2.1246,3185.0076,2.3233
3240.1764,2.3186,3376.1172,2.129,3185.16,2.3182
3240.3288,2.3287,3376.2696,2.1359,3185.3124,2.2967
3240.4812,2.3503,3376.422,2.1358,3185.4648,2.2393
3240.6336,2.383,3376.5744,2.1416,3185.6172,2.2297
3240.786,2.4082,3376.7268,2.1552,3185.7696,2.2354
3240.9384,2.4249,3376.8792,2.1765,3185.922,2.2847
3241.0908,2.3996,3377.0316,2.1777,3186.0744,2.3202
3241.2432,2.3478,3377.184,2.1705,3186.2268,2.3089
3241.3956,2.2817,3377.3364,2.158,3186.3792,2.2695
3241.548,2.2328,3377.4888,2.1467,3186.5316,2.2275
3241.7004,2.2195,3377.6412,2.1622,3186.684,2.2089
3241.8528,2.2362,3377.7936,2.1893,3186.8364,2.2057
3242.0052,2.2574,3377.946,2.1966,3186.9888,2.2068
3242.1576,2.2568,3378.0984,2.1963,3187.1412,2.2127
3242.31,2.2429,3378.2508,2.1797,3187.2936,2.2391
3242.4624,2.2269,3378.4032,2.1703,3187.446,2.2955
3242.6148,2.2327,3378.5556,2.1652,3187.5984,2.3327
3242.7672,2.2516,3378.708,2.1667,3187.7508,2.34
3242.9196,2.2726,3378.8604,2.166,3187.9032,2.325
3243.072,2.2819,3379.0128,2.1677,3188.0556,2.3128
3243.2244,2.2809,3379.1652,2.1641,3188.208,2.3053
3243.3768,2.2822,3379.3176,2.1612,3188.3604,2.3018
3243.5292,2.2894,3379.47,2.1627,3188.5128,2.3137
3243.6816,2.2976,3379.6224,2.1771,3188.6652,2.3337
3243.834,2.3042,3379.7748,2.1866,3188.8176,2.3512
3243.9864,2.2853,3379.9272,2.1931,3188.97,2.3525
3244.1388,2.2622,3380.0796,2.1772,3189.1224,2.3498
3244.2912,2.235,3380.232,2.1687,3189.2748,2.3498
3244.4436,2.2264,3380.3844,2.1594,3189.4272,2.3525
3244.596,2.2252,3380.5368,2.1635,3189.5796,2.3503
3244.7484,2.2293,3380.6892,2.1637,3189.732,2.342
3244.9008,2.2361,3380.8416,2.1655,3189.8844,2.3377
3245.0532,2.2419,3380.994,2.1641,3190.0368,2.337
3245.2056,2.2403,3381.1464,2.1584,3190.1892,2.3313
3245.358,2.238,3381.2988,2.1585,3190.3416,2.307
3245.5104,2.2353,3381.4512,2.156,3190.494,2.2631
3245.6628,2.2314,3381.6036,2.1509,3190.6464,2.2155
3245.8152,2.2245,3381.756,2.1476,3190.7988,2.1877
3245.9676,2.2207,3381.9084,2.1463,3190.9512,2.187
3246.12,2.2208,3382.0608,2.1592,3191.1036,2.2099
3246.2724,2.2198,3382.2132,2.163,3191.256,2.2272
3246.4248,2.2175,3382.3656,2.1637,3191.4084,2.2296
3246.5772,2.2162,3382.518,2.1664,3191.5608,2.2237
3246.7296,2.2162,3382.6704,2.1731,3191.7132,2.2227
3246.882,2.2202,3382.8228,2.1764,3191.8656,2.2283
3247.0344,2.2264,3382.9752,2.1733,3192.018,2.2245
3247.1868,2.2309,3383.1276,2.1678,3192.1704,2.215
3247.3392,2.2237,3383.28,2.1725,3192.3228,2.2105
3247.4916,2.2138,3383.4324,2.1816,3192.4752,2.2226
3247.644,2.2066,3383.5848,2.1883,3192.6276,2.2471
3247.7964,2.2044,3383.7372,2.1874,3192.78,2.2425
3247.9488,2.2048,3383.8896,2.1821,3192.9324,2.2282
3248.1012,2.2087,3384.042,2.1799,3193.0848,2.1915
3248.2536,2.2149,3384.1944,2.1812,3193.2372,2.1886
3248.406,2.2231,3384.3468,2.1857,3193.3896,2.2114
3248.5584,2.2291,3384.4992,2.191,3193.542,2.2496
3248.7108,2.2244,3384.6516,2.1966,3193.6944,2.2582
3248.8632,2.2164,3384.804,2.2037,3193.8468,2.2728
3249.0156,2.2079,3384.9564,2.2117,3193.9992,2.2963
3249.168,2.2026,3385.1088,2.2173,3194.1516,2.331
3249.3204,2.2012,3385.2612,2.2193,3194.304,2.3436
3249.4728,2.2013,3385.4136,2.2148,3194.4564,2.2993
3249.6252,2.2039,3385.566,2.2007,3194.6088,2.2419
3249.7776,2.2114,3385.7184,2.188,3194.7612,2.2143
3249.93,2.2169,3385.8708,2.1868,3194.9136,2.2228
3250.0824,2.2206,3386.0232,2.1947,3195.066,2.2509
3250.2348,2.2224,3386.1756,2.1988,3195.2184,2.2665
3250.3872,2.2265,3386.328,2.2022,3195.3708,2.2767
3250.5396,2.234,3386.4804,2.2095,3195.5232,2.2543
3250.692,2.2354,3386.6328,2.2127,3195.6756,2.2186
3250.8444,2.2321,3386.7852,2.2147,3195.828,2.2121
3250.9968,2.2295,3386.9376,2.21,3195.9804,2.2101
3251.1492,2.2302,3387.09,2.1911,3196.1328,2.2115
3251.3016,2.2316,3387.2424,2.1885,3196.2852,2.2093
3251.454,2.2309,3387.3948,2.1914,3196.4376,2.2069
3251.6064,2.227,3387.5472,2.1977,3196.59,2.2295
3251.7588,2.2224,3387.6996,2.2014,3196.7424,2.2529
3251.9112,2.2165,3387.852,2.1991,3196.8948,2.2698
3252.0636,2.2145,3388.0044,2.197,3197.0472,2.2376
3252.216,2.2212,3388.1568,2.1948,3197.1996,2.2062
3252.3684,2.2312,3388.3092,2.2044,3197.352,2.1915
3252.5208,2.2359,3388.4616,2.2109,3197.5044,2.1997
3252.6732,2.2356,3388.614,2.2189,3197.6568,2.2076
